Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
14,7,13,1,7,19.397999999999985,18,101,7,9,3,60,19.458999999999985,2.683999999999998,3.659999999999997,0.7929999999999997,19,9,8,3,102,11,18,4,6,0.5,40,5.5,6,L,0.19077450980392155,0.244,0.2033333333333333,0.19824999999999998
14,7,14,1,3,17.689999999999987,18,84,26,35,31,27,18.177999999999987,0.427,1.7079999999999989,0.427,20,2,7,2,89,2,7,2,5,1,60,5,6,L,0.20424719101123595,0.2135,0.244,0.2135
14,8,15,1,1,22.081999999999983,18,92,75,79,77,101,29.706999999999976,0.305,0.8539999999999996,1.463999999999999,20,3,7,5,122,3,8,5,3,0.5,20,2.75,6,L,0.24349999999999997,0.10166666666666667,0.10675,0.29279999999999995
14,8,16,1,15,11.040999999999991,18,57,17,24,109,29,13.17599999999999,1.9519999999999986,7.746999999999994,43.24899999999997,20,7,13,15,67,7,32,201,6,0,19,4.75,6,L,0.19665671641791044,0.27885714285714286,0.24209375,0.2151691542288557
14,9,17,1,7,16.530999999999988,19,77,3,11,7,66,16.591999999999988,4.330999999999997,2.744999999999998,0.7929999999999997,20,10,11,4,78,14,15,5,6,0.5,40,5.5,6,L,0.2127179487179487,0.3093571428571428,0.183,0.1586
14,9,18,1,3,55.265999999999956,18,235,86,34,36,22,59.96299999999995,0.122,2.9279999999999977,0.6709999999999998,20,1,9,4,264,1,13,4,5,0,19,4.75,6,L,0.22713257575757573,0.122,0.2252307692307692,0.16775
14,10,19,1,12,16.16499999999999,16,82,47,38,116,73,16.530999999999988,1.2809999999999993,7.990999999999993,0.427,18,6,15,5,84,6,30,5,5,0,15,3.75,6,L,0.19679761904761905,0.2135,0.26636666666666664,0.0854
14,10,20,1,3,19.275999999999986,19,99,36,26,14,56,19.336999999999986,2.3179999999999983,7.746999999999994,7.624999999999994,20,8,16,14,100,8,30,35,5,0,20,5,6,L,0.19337,0.28974999999999995,0.2582333333333333,0.21785714285714283
14,11,21,1,8,18.726999999999986,20,82,100,103,102,76,20.373999999999985,0.6709999999999998,0.122,4.147999999999997,20,5,2,10,90,5,2,18,2,0.5,15,2.25,6,L,0.22637777777777776,0.13419999999999999,0.061,0.23044444444444442
14,11,22,1,7,19.397999999999985,20,114,2,109,7,12,19.458999999999985,3.781999999999997,0.7319999999999998,0.305,20,14,5,2,115,21,7,2,6,0.5,38,5,6,L,0.16920869565217392,0.18009523809523809,0.10457142857142857,0.1525
