schemaID,payoff,conN,type,expN,expVar,conVar,Time,Subject
7,6,0.9073097707719577,same,50.91984497,22.17450084,0.3311247597756264,40,2
15,6,0.493358443373456,new,49.521308929999996,32.19337558,0.42546711576665064,40,2
3,5,0.7717519598904792,same,38.11269084,9.358035718,0.3836103141514613,40,2
12,5,0.5964718110727055,new,26.4393834,10.82212773,0.258007521862564,40,2
2,4,0.6564116117489104,same,26.22740557,11.11918442,0.7797335811664207,40,2
11,4,0.3917896740752102,new,21.04766581,12.20478566,0.3394113118285354,40,2
1,3,0.5011948226400287,same,24.40043609,5.181766043,0.3403557972385648,40,2
14,3,0.6698150263693563,new,19.82444596,5.696560695,0.23334432632970514,40,2
8,2,0.4663406033705968,same,22.92546818,17.18497774,0.33730537305711855,40,2
13,2,0.6817435201477617,new,18.27657794,14.90293958,0.6573493788625655,40,2
7,6,0.9208752615883343,same,50.91984497,22.17450084,0.2521355680675034,41,2
15,6,0.5211187296593988,new,49.521308929999996,32.19337558,0.3394674104655695,41,2
3,5,1.0391362088406717,same,38.11269084,9.358035718,0.6696035933313116,41,2
12,5,0.6833257796670078,new,26.4393834,10.82212773,0.31088621819524814,41,2
2,4,0.7435662408578158,same,26.22740557,11.11918442,0.6765454504798525,41,2
11,4,0.41402540327089776,new,21.04766581,12.20478566,0.2709415120735061,41,2
1,3,0.5294293446022225,same,24.40043609,5.181766043,0.280600841010286,41,2
14,3,0.7187354231303873,new,19.82444596,5.696560695,0.23672162357234003,41,2
8,2,0.5512625187326154,same,22.92546818,17.18497774,0.36349663418301104,41,2
13,2,0.8173994280623372,new,18.27657794,14.90293958,0.66362842707565906,41,2
7,6,0.9208752615883343,same,50.91984497,22.17450084,0.2521355680675034,42,2
15,6,0.5152354599239776,new,49.521308929999996,32.19337558,0.24645209192903045,42,2
3,5,1.0391362088406717,same,38.11269084,9.358035718,0.6696035933313116,42,2
12,5,0.6833257796670078,new,26.4393834,10.82212773,0.31088621819524814,42,2
2,4,0.728378407966718,same,26.22740557,11.11918442,0.4963635646725433,42,2
11,4,0.41402540327089776,new,21.04766581,12.20478566,0.2709415120735061,42,2
1,3,0.5294293446022225,same,24.40043609,5.181766043,0.280600841010286,42,2
14,3,0.7187354231303873,new,19.82444596,5.696560695,0.23672162357234003,42,2
8,2,0.5512625187326154,same,22.92546818,17.18497774,0.36349663418301104,42,2
13,2,0.8173994280623372,new,18.27657794,14.90293958,0.66362842707565906,42,2
7,6,0.9208752615883343,same,50.91984497,22.17450084,0.2521355680675034,43,2
15,6,0.5152354599239776,new,49.521308929999996,32.19337558,0.24645209192903045,43,2
3,5,1.0391362088406717,same,38.11269084,9.358035718,0.6696035933313116,43,2
12,5,0.6833257796670078,new,26.4393834,10.82212773,0.31088621819524814,43,2
2,4,0.728378407966718,same,26.22740557,11.11918442,0.4963635646725433,43,2
11,4,0.4836860128572236,new,21.04766581,12.20478566,0.2941499728309431,43,2
1,3,0.5294293446022225,same,24.40043609,5.181766043,0.280600841010286,43,2
14,3,0.7187354231303873,new,19.82444596,5.696560695,0.23672162357234003,43,2
8,2,0.5512625187326154,same,22.92546818,17.18497774,0.36349663418301104,43,2
13,2,0.8173994280623372,new,18.27657794,14.90293958,0.66362842707565906,43,2
7,6,0.9317333610869664,same,50.91984497,22.17450084,0.1927820468952005,44,2
15,6,0.6267084832243353,new,49.521308929999996,32.19337558,0.3397259993008578,44,2
3,5,1.1053651133922262,same,38.11269084,9.358035718,0.5680658721592498,44,2
12,5,0.7192138918902465,new,26.4393834,10.82212773,0.2714525210715318,44,2
2,4,0.49953875938574344,same,26.22740557,11.11918442,0.6907139681422422,44,2
11,4,0.54238327548477006,new,21.04766581,12.20478566,0.29395087492297983,44,2
1,3,0.560613252752573,same,24.40043609,5.181766043,0.24319645093272602,44,2
14,3,0.7568391488343273,new,19.82444596,5.696560695,0.22286072505654805,44,2
8,2,0.560539767559348,same,22.92546818,17.18497774,0.2683635171682065,44,2
13,2,0.8277553816508315,new,18.27657794,14.90293958,0.48007382933570275,44,2
7,6,0.9317333610869664,same,50.91984497,22.17450084,0.1927820468952005,45,2
15,6,0.6267084832243353,new,49.521308929999996,32.19337558,0.3397259993008578,45,2
3,5,1.1053651133922262,same,38.11269084,9.358035718,0.5680658721592498,45,2
12,5,0.67473428017935,new,26.4393834,10.82212773,0.256736182316417,45,2
2,4,0.49953875938574344,same,26.22740557,11.11918442,0.6907139681422422,45,2
11,4,0.48272574297327747,new,21.04766581,12.20478566,0.2952519112133247,45,2
1,3,0.560613252752573,same,24.40043609,5.181766043,0.24319645093272602,45,2
14,3,0.7568391488343273,new,19.82444596,5.696560695,0.22286072505654805,45,2
8,2,0.560539767559348,same,22.92546818,17.18497774,0.2683635171682065,45,2
13,2,0.8277553816508315,new,18.27657794,14.90293958,0.48007382933570275,45,2
7,6,0.9317333610869664,same,50.91984497,22.17450084,0.1927820468952005,46,2
15,6,0.6267084832243353,new,49.521308929999996,32.19337558,0.3397259993008578,46,2
3,5,1.0787729294986201,same,38.11269084,9.358035718,0.4375343863518839,46,2
12,5,0.67473428017935,new,26.4393834,10.82212773,0.256736182316417,46,2
2,4,0.4298052445501902,same,26.22740557,11.11918442,0.5881000499528994,46,2
11,4,0.48272574297327747,new,21.04766581,12.20478566,0.2952519112133247,46,2
1,3,0.560613252752573,same,24.40043609,5.181766043,0.24319645093272602,46,2
14,3,0.7568391488343273,new,19.82444596,5.696560695,0.22286072505654805,46,2
8,2,0.560539767559348,same,22.92546818,17.18497774,0.2683635171682065,46,2
13,2,0.8277553816508315,new,18.27657794,14.90293958,0.48007382933570275,46,2
7,6,0.9442455290750552,same,50.91984497,22.17450084,0.15371568480877357,47,2
15,6,0.5712613207569968,new,49.521308929999996,32.19337558,0.3209789432116082,47,2
3,5,0.9750280970866215,same,38.11269084,9.358035718,0.4618913190643167,47,2
12,5,0.7260566407761014,new,26.4393834,10.82212773,0.2566988685166191,47,2
2,4,0.32999167791288325,same,26.22740557,11.11918442,0.56139038492299,47,2
11,4,0.5224970701534583,new,21.04766581,12.20478566,0.26633332861959846,47,2
1,3,0.5895621926205951,same,24.40043609,5.181766043,0.21366092545494125,47,2
14,3,0.5756472389394749,new,19.82444596,5.696560695,0.42779037238186224,47,2
8,2,0.6158091394677058,same,22.92546818,17.18497774,0.2707585198802813,47,2
13,2,0.6388430449962196,new,18.27657794,14.90293958,0.6194201855169098,47,2
7,6,0.9442455290750552,same,50.91984497,22.17450084,0.15371568480877357,48,2
