Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
3,14,27,1,12,37.81999999999997,20,162,41,37,47,44,37.94199999999997,0.9149999999999996,1.0979999999999994,1.463999999999999,20,5,4,8,164,5,4,8,5,1,60,5,6,L,0.2313536585365853,0.183,0.27449999999999997,0.183
3,14,28,1,15,16.774999999999988,20,77,31,75,17,22,33.244999999999976,0.061,1.9519999999999986,0.7319999999999998,20,1,6,3,156,1,8,3,6,0,20,5,6,L,0.21310897435897433,0.061,0.244,0.244
3,15,29,1,15,15.676999999999987,19,77,14,38,45,90,36.66099999999997,0.427,1.2809999999999993,0.366,20,3,3,4,169,4,3,4,6,0,19,4.75,6,L,0.21692899408284022,0.10675,0.42699999999999994,0.0915
3,15,30,1,7,11.162999999999991,18,60,3,11,25,79,11.345999999999991,4.147999999999997,21.105999999999984,0.183,20,11,15,1,62,18,77,1,6,0,20,5,6,L,0.183,0.23044444444444442,0.27410389610389607,0.183
3,16,31,1,11,14.334999999999988,20,87,88,32,69,72,28.547999999999977,1.2199999999999993,0.5489999999999999,1.7079999999999989,20,4,4,8,146,4,4,9,4,0,16,4,6,L,0.19553424657534244,0.30499999999999994,0.13724999999999998,0.18977777777777777
3,16,32,1,2,20.251999999999985,20,91,53,57,55,39,20.922999999999984,1.3419999999999992,1.463999999999999,0.6709999999999998,20,5,10,2,96,5,10,3,4,0.5,29,4.25,6,L,0.21794791666666666,0.26839999999999997,0.1464,0.22366666666666665
4,1,1,0,7,23.057999999999982,20,105,24,16,92,36,23.42399999999998,4.574999999999997,7.136999999999994,2.2569999999999983,20,10,16,12,108,14,36,14,6,0,20,5,6,L,0.21688888888888888,0.3267857142857142,0.19824999999999998,0.1612142857142857
4,1,2,0,5,25.74199999999998,20,129,38,44,48,82,25.80299999999998,0.7929999999999997,1.8909999999999987,4.940999999999996,20,2,7,8,130,3,7,11,5,0.5,33,4.5,6,L,0.19848461538461537,0.2643333333333333,0.2701428571428571,0.44918181818181807
4,2,3,0,6,17.994999999999987,20,83,6,9,11,81,18.055999999999987,10.674999999999992,2.500999999999998,13.23699999999999,20,16,7,16,84,41,8,61,6,0.5,39,5.25,6,L,0.21495238095238095,0.26036585365853654,0.31262499999999993,0.217
4,2,4,0,7,14.883999999999988,19,67,14,16,17,24,20.556999999999984,0.6709999999999998,0.183,5.550999999999996,20,2,1,9,90,2,1,14,6,1,72,6,6,L,0.2284111111111111,0.33549999999999996,0.183,0.39649999999999985
4,3,5,0,6,12.99299999999999,16,63,5,3,11,25,17.079999999999988,3.720999999999997,0.061,2.2569999999999983,20,13,1,10,82,16,1,14,6,0.5,41,5.75,6,L,0.20829268292682926,0.23256249999999998,0.061,0.1612142857142857
4,3,6,0,5,14.761999999999988,16,64,41,38,42,13,17.323999999999987,3.2939999999999974,1.0369999999999995,12.01699999999999,20,8,4,16,76,10,4,47,5,0.5,36,5.25,6,L,0.2279473684210526,0.3293999999999999,0.25925,0.25568085106382976
4,4,7,0,2,44.224999999999966,15,194,58,56,24,22,45.505999999999965,3.0499999999999976,1.524999999999999,17.872999999999987,18,10,6,17,197,11,6,76,4,0,20,5,6,L,0.230994923857868,0.2772727272727272,0.25416666666666665,0.23517105263157892
4,4,8,0,9,14.395999999999988,16,65,65,66,80,69,17.140999999999988,17.750999999999987,1.4029999999999991,0.183,20,18,5,2,78,68,5,2,4,0.5,27,3.75,6,L,0.21975641025641024,0.2610441176470588,0.2806,0.0915
4,5,9,0,6,13.17599999999999,18,58,1,8,7,80,13.41999999999999,0.9149999999999996,10.552999999999992,4.391999999999997,20,4,17,11,60,5,42,15,6,0.5,39,5.25,6,L,0.22366666666666665,0.183,0.25126190476190474,0.29279999999999995
4,5,10,0,7,28.974999999999977,18,147,16,90,86,24,29.035999999999976,8.905999999999993,0.488,1.524999999999999,19,11,3,6,148,22,3,8,6,0,18,4.5,6,L,0.19618918918918918,0.40481818181818174,0.16266666666666665,0.190625
4,6,11,1,1,37.51499999999997,15,169,82,78,72,15,37.81999999999997,2.683999999999998,12.50499999999999,2.3789999999999982,16,9,17,6,170,10,50,6,3,0,16,4,6,L,0.22247058823529411,0.26839999999999997,0.2501,0.39649999999999996
4,6,12,1,7,26.59599999999998,18,135,7,89,12,11,26.65699999999998,5.306999999999996,1.524999999999999,2.8669999999999978,19,10,8,9,136,15,9,9,6,0.5,39,5.25,6,L,0.19600735294117647,0.35379999999999995,0.16944444444444445,0.3185555555555555
4,7,13,1,11,24.39999999999998,20,121,2,63,110,41,58.07199999999996,6.099999999999995,0.5489999999999999,0.122,20,16,2,1,261,25,2,1,4,0,17,4.25,6,L,0.22249808429118773,0.24399999999999997,0.27449999999999997,0.122
4,7,14,1,3,12.99299999999999,18,70,30,29,36,86,14.273999999999988,2.500999999999998,1.524999999999999,3.3549999999999973,20,6,5,11,76,8,6,15,5,0.5,33,4.5,6,L,0.1878157894736842,0.31262499999999993,0.25416666666666665,0.22366666666666665
4,8,15,1,7,10.674999999999992,16,51,5,8,46,92,10.735999999999992,1.524999999999999,3.720999999999997,10.979999999999992,17,5,9,13,52,7,15,44,6,0,20,5,6,L,0.20646153846153845,0.21785714285714286,0.24806666666666663,0.24954545454545451
4,8,16,1,3,18.848999999999986,20,84,35,32,31,29,20.251999999999985,0.488,1.0979999999999994,10.186999999999992,20,3,6,14,91,3,6,35,5,1,60,5,6,L,0.22254945054945052,0.16266666666666665,0.183,0.2910571428571428
